1.504639999999983	4.174399999999974	-0.8256000000000225	1.504639999999983	
4.174399999999974	4.174399999999974	8.623999999999963	1.504639999999983	
8.623999999999963	16.039999999999957	4.174399999999974	-0.8256000000000225	
4.174399999999974	4.174399999999974	4.174399999999974	8.623999999999963	
1.504639999999983	8.623999999999963	4.174399999999974	4.174399999999974	
0.0	0.0	0.0	0.0	
8.623999999999963	28.399999999999956	16.039999999999957	16.039999999999957	
0.0	0.0	0.0	0.0	
4.174399999999974	8.623999999999963	16.039999999999957	8.623999999999963	
16.039999999999957	16.039999999999957	28.399999999999956	8.623999999999963	
16.039999999999957	28.399999999999956	48.999999999999964	16.039999999999957	
0.0	0.0	0.0	0.0	
